InternalName;FormName;BattlerEnemyY;EggMoves;id;Name;GrowthRate;Rareness;HiddenAbility;EffortPoints;RegionalNumbers;WildItemUncommon;Compatibility;Kind;BattlerAltitude;StepsToHatch;BattlerPlayerY;Incense;GenderRate;Evolutions;Pokedex;BaseEXP;WildItemCommon;Abilities;Habitat;Weight;Color;BaseStats;Height;Shape;Moves;Type1;WildItemRare;Happiness;Type2
GLALIE;;19;;362;Glalie;Medium;75;MOODY;2,0,0,0,0,0;;BABIRIBERRY;Fairy,Mineral;Face;11;5355;0;;0.5;;A Glalie has the power to instantaneously freeze moisture in the atmosphere. A dazzling cloud of diamondlike ice crystals forms around its body.;168;;INNERFOCUS,ICEBODY;Cave;256.5;Gray;80,80,80,80,80,80;1.5;1;1,POWDERSNOW,1,LEER,1,DOUBLETEAM,1,BITE,4,DOUBLETEAM,10,BITE,13,ICYWIND,19,HEADBUTT,22,PROTECT,28,ICEFANG,31,CRUNCH,37,ICEBEAM,40,HAIL,51,BLIZZARD,59,SHEERCOLD;ICE;;70;
SPHEAL;;28;AQUARING,CURSE,FISSURE,ROLLOUT,SIGNALBEAM,SLEEPTALK,SPITUP,STOCKPILE,SWALLOW,WATERPULSE,WATERSPORT,YAWN;363;Spheal;Parabolic;255;OBLIVIOUS;1,0,0,0,0,0;;;Water1,Field;Clap;0;5355;0;;0.5;SEALEO,Level,32;It is completely covered with plushy fur. As a result, it never feels the cold even when it is rolling about on ice floes or diving in the sea.;58;;THICKFAT,ICEBODY;Sea;39.5;Blue;70,40,50,25,55,50;0.8;3;1,DEFENSECURL,1,POWDERSNOW,1,GROWL,1,WATERGUN,7,ENCORE,13,ICEBALL,19,BODYSLAM,25,AURORABEAM,31,HAIL,37,REST,37,SNORE,43,BLIZZARD,49,SHEERCOLD;ICE;;70;WATER
SEALEO;;21;;364;Sealeo;Parabolic;120;OBLIVIOUS;2,0,0,0,0,0;;;Water1,Field;Ball Roll;0;5355;0;;0.5;WALREIN,Level,44;Sealeo live in herds on ice floes. Using its powerful flippers, it shatters ice. It dives into the sea to hunt prey five times a day.;144;;THICKFAT,ICEBODY;Sea;87.6;Blue;90,60,70,45,75,70;1.1;3;1,POWDERSNOW,1,GROWL,1,WATERGUN,1,ENCORE,7,ENCORE,13,ICEBALL,19,BODYSLAM,25,AURORABEAM,31,HAIL,32,SWAGGER,39,REST,39,SNORE,47,BLIZZARD,55,SHEERCOLD;ICE;;70;WATER
WALREIN;;16;;365;Walrein;Parabolic;45;OBLIVIOUS;3,0,0,0,0,0;;;Water1,Field;Ice Break;0;5355;0;;0.5;;To protect its herd, the leader battles anything that invades its territory, even at the cost of its life. Its tusks may snap off in battle.;239;;THICKFAT,ICEBODY;Sea;150.6;Blue;110,80,90,65,95,90;1.4;8;1,CRUNCH,1,POWDERSNOW,1,GROWL,1,WATERGUN,1,ENCORE,7,ENCORE,13,ICEBALL,19,BODYSLAM,25,AURORABEAM,31,HAIL,32,SWAGGER,39,REST,39,SNORE,44,ICEFANG,52,BLIZZARD,65,SHEERCOLD;ICE;;70;WATER
CLAMPERL;;24;AQUARING,BARRIER,BODYSLAM,BRINE,CONFUSERAY,ENDURE,MUDSPORT,MUDDYWATER,REFRESH,SUPERSONIC,WATERPULSE;366;Clamperl;Erratic;255;RATTLED;0,0,1,0,0,0;;BIGPEARL;Water1;Bivalve;0;5355;0;;0.5;HUNTAIL,TradeItem,DEEPSEATOOTH,GOREBYSS,TradeItem,DEEPSEASCALE;A Clamperl slams its shell closed on prey to prevent escape. The pearl it creates upon evolution is said to be infused with a mysterious energy.;69;;SHELLARMOR;Sea;52.5;Blue;35,64,85,32,74,55;0.4;1;1,CLAMP,1,WATERGUN,1,WHIRLPOOL,1,IRONDEFENSE,51,SHELLSMASH;WATER;;70;
HUNTAIL;;16;;367;Huntail;Erratic;60;WATERVEIL;0,1,1,0,0,0;;DEEPSEATOOTH;Water1;Deep Sea;8;5355;0;;0.5;;To withstand the crushing pressure of water deep under the sea, its spine is very thick and sturdy. Its tail, which is shaped like a small fish, has eyes that light up.;170;;SWIFTSWIM;Sea;27.0;Blue;55,104,105,52,94,75;1.7;2;1,WHIRLPOOL,6,BITE,10,SCREECH,15,WATERPULSE,19,SCARYFACE,24,ICEFANG,28,BRINE,33,BATONPASS,37,DIVE,42,CRUNCH,46,AQUATAIL,51,HYDROPUMP;WATER;;70;
GOREBYSS;;14;;368;Gorebyss;Erratic;60;HYDRATION;0,0,0,0,2,0;;DEEPSEASCALE;Water1;South Sea;10;5355;0;;0.5;;A Gorebyss siphons the body fluids of prey through its thin, tubular mouth. Its light pink body color turns vivid when it finishes feeding.;170;;SWIFTSWIM;Sea;22.6;Pink;55,84,105,52,114,75;1.8;2;1,WHIRLPOOL,6,CONFUSION,10,AGILITY,15,WATERPULSE,19,AMNESIA,24,AQUARING,28,CAPTIVATE,33,BATONPASS,37,DIVE,42,PSYCHIC,46,AQUATAIL,51,HYDROPUMP;WATER;;70;
RELICANTH;;18;AMNESIA,AQUATAIL,BRINE,MAGNITUDE,MUDSHOT,MUDSLAP,MUDDYWATER,SKULLBASH,SLEEPTALK,SNORE,WATERSPORT,ZENHEADBUTT;369;Relicanth;Slow;25;STURDY;1,0,1,0,0,0;;DEEPSEASCALE;Water1,Water2;Longevity;11;10455;0;;0.125;;A Pokemon that was once believed to have been extinct. The species has not changed its form for 100 million years. It walks on the seafloor using its pectoral fins.;170;;SWIFTSWIM,ROCKHEAD;Sea;23.4;Gray;100,90,130,55,45,65;1.0;3;1,TACKLE,1,HARDEN,8,WATERGUN,15,ROCKTOMB,22,YAWN,29,TAKEDOWN,36,MUDSPORT,43,ANCIENTPOWER,50,DOUBLEEDGE,57,DIVE,64,REST,71,HYDROPUMP,78,HEADSMASH;WATER;;70;ROCK
LUVDISC;;27;AQUAJET,AQUARING,BRINE,CAPTIVATE,HEALPULSE,MUDSPORT,SPLASH,SUPERSONIC,WATERSPORT;370;Luvdisc;Fast;225;HYDRATION;0,0,0,1,0,0;;;Water2;Rendezvous;14;5355;0;;0.75;;Luvdisc make the branches of Corsola their nests. There is a custom from long ago of giving a Luvdisc as a gift to express one's feelings of love.;116;HEARTSCALE;SWIFTSWIM;Sea;8.7;Pink;43,30,55,97,40,65;0.6;3;1,TACKLE,4,CHARM,7,WATERGUN,9,AGILITY,14,TAKEDOWN,17,LUCKYCHANT,22,WATERPULSE,27,ATTRACT,31,FLAIL,37,SWEETKISS,40,HYDROPUMP,46,AQUARING,51,CAPTIVATE,55,SAFEGUARD;WATER;;70;
BAGON;;21;DEFENSECURL,DRAGONDANCE,DRAGONPULSE,DRAGONRAGE,DRAGONRUSH,ENDURE,FIREFANG,HYDROPUMP,THRASH,TWISTER;371;Bagon;Slow;45;SHEERFORCE;0,1,0,0,0,0;;DRAGONFANG;Dragon;Rock Head;0;10455;0;;0.5;SHELGON,Level,30;Although it is small, this Pokemon is very powerful because its body is a bundle of muscles. It launches head-butts with its ironlike skull.;60;;ROCKHEAD;RoughTerrain;42.1;Blue;45,75,60,50,40,30;0.6;12;1,RAGE,5,BITE,10,LEER,16,HEADBUTT,20,FOCUSENERGY,25,EMBER,31,DRAGONBREATH,35,ZENHEADBUTT,40,SCARYFACE,46,CRUNCH,50,DRAGONCLAW,55,DOUBLEEDGE;DRAGON;;35;
SHELGON;;22;;372;Shelgon;Slow;45;OVERCOAT;0,0,2,0,0,0;;DRAGONFANG;Dragon;Endurance;0;10455;0;;0.5;SALAMENCE,Level,50;It hardly eats while it awaits evolution. It becomes hardier by enduring hunger. Its shell peels off the instant it begins to evolve.;147;;ROCKHEAD;RoughTerrain;110.5;White;65,95,100,50,60,50;1.1;8;1,RAGE,1,BITE,1,LEER,1,HEADBUTT,5,BITE,10,LEER,16,HEADBUTT,20,FOCUSENERGY,25,EMBER,30,PROTECT,32,DRAGONBREATH,37,ZENHEADBUTT,43,SCARYFACE,50,CRUNCH,55,DRAGONCLAW,61,DOUBLEEDGE;DRAGON;;35;
SALAMENCE;;12;;373;Salamence;Slow;45;MOXIE;0,3,0,0,0,0;;DRAGONFANG;Dragon;Dragon;0;10455;0;;0.5;;After many long years, its cellular structure underwent a sudden mutation to grow wings. When angered, it loses all thought and rampages out of control.;270;;INTIMIDATE;RoughTerrain;102.6;Blue;95,135,80,100,110,80;1.5;8;1,FIREFANG,1,THUNDERFANG,1,RAGE,1,BITE,1,LEER,1,HEADBUTT,5,BITE,10,LEER,16,HEADBUTT,20,FOCUSENERGY,25,EMBER,30,PROTECT,32,DRAGONBREATH,37,ZENHEADBUTT,43,SCARYFACE,50,FLY,53,CRUNCH,61,DRAGONCLAW,70,DOUBLEEDGE,80,DRAGONTAIL;DRAGON;;35;FLYING
BELDUM;;26;;374;Beldum;Slow;3;LIGHTMETAL;0,0,1,0,0,0;;METALCOAT;Mineral;Iron Ball;12;10455;0;;-1;METANG,Level,20;When Beldum gather in a swarm, they move in perfect unison as if they were but one Pokemon. They communicate with each other using brain waves.;60;;CLEARBODY;RoughTerrain;95.2;Blue;40,55,80,30,35,60;0.6;5;1,TAKEDOWN;STEEL;;35;PSYCHIC
METANG;;18;;375;Metang;Slow;3;LIGHTMETAL;0,0,2,0,0,0;;METALCOAT;Mineral;Iron Claw;1;10455;0;;-1;METAGROSS,Level,45;The claws tipping its arms pack the destructive power to tear through thick iron sheets as if they were silk. It flies at over 60 miles per hour.;147;;CLEARBODY;RoughTerrain;202.5;Blue;60,75,100,50,55,80;1.2;4;1,MAGNETRISE,1,TAKEDOWN,1,METALCLAW,1,CONFUSION,20,CONFUSION,20,METALCLAW,23,PURSUIT,26,MIRACLEEYE,29,ZENHEADBUTT,32,BULLETPUNCH,35,SCARYFACE,38,AGILITY,41,PSYCHIC,44,METEORMASH,47,IRONDEFENSE,50,HYPERBEAM;STEEL;;35;PSYCHIC
METAGROSS;;24;;376;Metagross;Slow;3;LIGHTMETAL;0,0,3,0,0,0;;METALCOAT;Mineral;Iron Leg;0;10455;0;;-1;;Metagross has four brains that are joined by a complex neural network. As a result of integration, this Pokemon is smarter than a supercomputer.;270;;CLEARBODY;RoughTerrain;550.0;Blue;80,135,130,70,95,90;1.6;11;1,MAGNETRISE,1,TAKEDOWN,1,METALCLAW,1,CONFUSION,20,CONFUSION,20,METALCLAW,23,PURSUIT,26,MIRACLEEYE,29,ZENHEADBUTT,32,BULLETPUNCH,35,SCARYFACE,38,AGILITY,41,PSYCHIC,44,METEORMASH,45,HAMMERARM,53,IRONDEFENSE,62,HYPERBEAM;STEEL;;35;PSYCHIC
REGIROCK;;11;;377;Regirock;Slow;3;STURDY;0,0,3,0,0,0;;;Undiscovered;Rock Peak;0;20655;0;;-1;;A Pokemon that is made entirely of rocks and boulders. If parts of its body chip off in battle, Regirock repairs itself by adding new rocks.;261;;CLEARBODY;Cave;230.0;Brown;80,100,200,50,50,100;1.7;12;1,EXPLOSION,1,STOMP,9,ROCKTHROW,17,CURSE,25,SUPERPOWER,33,ANCIENTPOWER,41,IRONDEFENSE,49,CHARGEBEAM,57,LOCKON,65,ZAPCANNON,73,STONEEDGE,81,HAMMERARM,89,HYPERBEAM;ROCK;;35;
REGICE;;10;;378;Regice;Slow;3;ICEBODY;0,0,0,0,0,3;;;Undiscovered;Iceberg;0;20655;0;;-1;;Its entire body is made of Antarctic ice. After extensive studies, researchers believe the ice was formed during an ice age.;261;;CLEARBODY;Cave;175.0;Blue;80,50,100,50,100,200;1.8;12;1,EXPLOSION,1,STOMP,9,ICYWIND,17,CURSE,25,SUPERPOWER,33,ANCIENTPOWER,41,AMNESIA,49,CHARGEBEAM,57,LOCKON,65,ZAPCANNON,73,ICEBEAM,81,HAMMERARM,89,HYPERBEAM;ICE;;35;
REGISTEEL;;13;;379;Registeel;Slow;3;LIGHTMETAL;0,0,2,0,0,1;;;Undiscovered;Iron;0;20655;0;;-1;;Its body is harder than any other kind of metal. The body metal is composed of a mysterious substance. Not only is it hard, it shrinks and stretches flexibly.;261;;CLEARBODY;Cave;205.0;Gray;80,75,150,50,75,150;1.9;12;1,EXPLOSION,1,STOMP,9,METALCLAW,17,CURSE,25,SUPERPOWER,33,ANCIENTPOWER,41,IRONDEFENSE,41,AMNESIA,49,CHARGEBEAM,57,LOCKON,65,ZAPCANNON,73,IRONHEAD,73,FLASHCANNON,81,HAMMERARM,89,HYPERBEAM;STEEL;;35;
LATIAS;;11;;380;Latias;Slow;3;;0,0,0,0,0,3;;;Undiscovered;Eon;11;30855;0;;1;;They make a small herd of only several members. They rarely make contact with people or other Pokemon. They disappear if they sense enemies.;270;;LEVITATE;WatersEdge;40.0;Red;80,80,90,110,110,130;1.4;9;1,PSYWAVE,5,WISH,10,HELPINGHAND,15,SAFEGUARD,20,DRAGONBREATH,25,WATERSPORT,30,REFRESH,35,MISTBALL,40,ZENHEADBUTT,45,RECOVER,50,PSYCHOSHIFT,55,CHARM,60,PSYCHIC,65,HEALPULSE,70,REFLECTTYPE,75,GUARDSPLIT,80,DRAGONPULSE,85,HEALINGWISH;DRAGON;;90;PSYCHIC
LATIOS;;9;;381;Latios;Slow;3;;0,0,0,0,3,0;;;Undiscovered;Eon;10;30855;0;;0;;Even in hiding, it can detect the locations of others and sense their emotions since it has telepathy. Its intelligence allows it to understand human languages.;270;;LEVITATE;WatersEdge;60.0;Blue;80,90,80,110,130,110;2.0;9;1,PSYWAVE,5,HEALBLOCK,10,HELPINGHAND,15,SAFEGUARD,20,DRAGONBREATH,25,PROTECT,30,REFRESH,35,LUSTERPURGE,40,ZENHEADBUTT,45,RECOVER,50,PSYCHOSHIFT,55,DRAGONDANCE,60,PSYCHIC,65,HEALPULSE,70,TELEKINESIS,75,POWERSPLIT,80,DRAGONPULSE,85,MEMENTO;DRAGON;;90;PSYCHIC
KYOGRE;;6;;382;Kyogre;Slow;5;;0,0,0,0,3,0;;;Undiscovered;Sea Basin;4;30855;0;;-1;;Kyogre has appeared in mythology as the creator of the sea. After long years of feuding with Groudon, it took to sleep at the bottom of the sea.;302;;DRIZZLE;Sea;352.0;Blue;100,100,90,90,150,140;4.5;3;1,WATERPULSE,5,SCARYFACE,15,BODYSLAM,20,MUDDYWATER,30,AQUARING,35,ICEBEAM,45,ANCIENTPOWER,50,WATERSPOUT,60,CALMMIND,65,AQUATAIL,75,SHEERCOLD,80,DOUBLEEDGE,90,HYDROPUMP;WATER;;0;
GROUDON;;10;;383;Groudon;Slow;5;;0,3,0,0,0,0;;;Undiscovered;Continent;0;30855;0;;-1;;Groudon has appeared in mythology as the creator of the land. It sleeps in magma underground and is said to make volcanoes erupt on awakening.;302;;DROUGHT;RoughTerrain;950.0;Red;100,150,140,90,100,90;3.5;6;1,MUDSHOT,5,SCARYFACE,15,LAVAPLUME,20,HAMMERARM,30,REST,35,EARTHQUAKE,45,ANCIENTPOWER,50,ERUPTION,60,BULKUP,65,EARTHPOWER,75,FISSURE,80,SOLARBEAM,90,FIREBLAST;GROUND;;0;
RAYQUAZA;;4;;384;Rayquaza;Slow;3;;0,2,0,0,1,0;;;Undiscovered;Sky High;6;30855;0;;-1;;A Pokemon that flies endlessly in the ozone layer. It is said it would descend to the ground if Kyogre and Groudon were to fight.;306;;AIRLOCK;Rare;206.5;Green;105,150,90,95,150,90;7.0;2;1,TWISTER,5,SCARYFACE,15,CRUNCH,20,HYPERVOICE,30,REST,35,AIRSLASH,45,ANCIENTPOWER,50,OUTRAGE,60,DRAGONDANCE,65,FLY,75,EXTREMESPEED,80,HYPERBEAM,90,DRAGONPULSE;DRAGON;;0;FLYING
JIRACHI;;24;;385;Jirachi;Slow;3;;3,0,0,0,0,0;;STARPIECE;Undiscovered;Wish;14;30855;0;;-1;;Jirachi is said to make wishes come true. While it sleeps, a tough crystalline shell envelops the body to protect it from enemies.;270;STARPIECE;SERENEGRACE;Mountain;1.1;Yellow;100,100,100,100,100,100;0.3;12;1,WISH,1,CONFUSION,5,REST,10,SWIFT,15,HELPINGHAND,20,PSYCHIC,25,REFRESH,30,REST,35,ZENHEADBUTT,40,DOUBLEEDGE,45,GRAVITY,50,HEALINGWISH,55,FUTURESIGHT,60,COSMICPOWER,65,LASTRESORT,70,DOOMDESIRE;STEEL;STARPIECE;100;PSYCHIC
DEOXYS;Normal Forme;8;;386;Deoxys;Slow;3;;0,1,0,1,1,0;;;Undiscovered;DNA;0;30855;0;;-1;;A Pokemon that mutated from an extraterrestrial virus exposed to a laser beam. Its body is configured for superior agility and speed.;270;;PRESSURE;Rare;60.8;Red;50,150,50,150,150,50;1.7;12;1,LEER,1,WRAP,9,NIGHTSHADE,17,TELEPORT,25,KNOCKOFF,33,PURSUIT,41,PSYCHIC,49,SNATCH,57,PSYCHOSHIFT,65,ZENHEADBUTT,73,COSMICPOWER,81,RECOVER,89,PSYCHOBOOST,97,HYPERBEAM;PSYCHIC;;0;
TURTWIG;;22;AMNESIA,BODYSLAM,DOUBLEEDGE,EARTHPOWER,GROWTH,SANDTOMB,SEEDBOMB,SPITUP,STOCKPILE,SUPERPOWER,SWALLOW,THRASH,TICKLE,WIDEGUARD,WORRYSEED;387;Turtwig;Parabolic;45;SHELLARMOR;0,1,0,0,0,0;;;Monster,Grass;Tiny Leaf;0;5355;0;;0.125;GROTLE,Level,18;Made from soil, the shell on its back hardens when it drinks water. It lives along lakes.;64;;OVERGROW;;10.2;Green;55,68,64,31,45,55;0.4;8;1,TACKLE,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,21,BITE,25,MEGADRAIN,29,LEECHSEED,33,SYNTHESIS,37,CRUNCH,41,GIGADRAIN,45,LEAFSTORM;GRASS;;70;
GROTLE;;17;;388;Grotle;Parabolic;45;SHELLARMOR;0,1,1,0,0,0;;;Monster,Grass;Grove;0;5355;0;;0.125;TORTERRA,Level,32;It lives along water in forests. In the daytime, it leaves the forest to sunbathe its treed shell.;142;;OVERGROW;;97.0;Green;75,89,85,36,55,65;1.1;8;1,TACKLE,1,WITHDRAW,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,22,BITE,27,MEGADRAIN,32,LEECHSEED,37,SYNTHESIS,42,CRUNCH,47,GIGADRAIN,52,LEAFSTORM;GRASS;;70;
TORTERRA;;8;;389;Torterra;Parabolic;45;SHELLARMOR;0,2,1,0,0,0;;;Monster,Grass;Continent;0;5355;0;;0.125;;Small Pokemon occasionally gather on its unmoving back to begin building their nests.;236;;OVERGROW;;310.0;Green;95,109,105,56,75,85;2.2;8;1,WOODHAMMER,1,TACKLE,1,WITHDRAW,1,ABSORB,1,RAZORLEAF,5,WITHDRAW,9,ABSORB,13,RAZORLEAF,17,CURSE,22,BITE,27,MEGADRAIN,32,EARTHQUAKE,33,LEECHSEED,39,SYNTHESIS,45,CRUNCH,51,GIGADRAIN,57,LEAFSTORM;GRASS;;70;GROUND
CHIMCHAR;;22;ASSIST,BLAZEKICK,COUNTER,DOUBLEKICK,ENCORE,FAKEOUT,FIREPUNCH,FOCUSENERGY,FOCUSPUNCH,HEATWAVE,HELPINGHAND,QUICKGUARD,SUBMISSION,THUNDERPUNCH;390;Chimchar;Parabolic;45;IRONFIST;0,0,0,1,0,0;;;Field,Humanlike;Chimp;0;5355;0;;0.125;MONFERNO,Level,14;It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.;62;;BLAZE;;6.2;Brown;44,58,44,61,58,44;0.5;6;1,SCRATCH,1,LEER,7,EMBER,9,TAUNT,15,FURYSWIPES,17,FLAMEWHEEL,23,NASTYPLOT,25,TORMENT,31,FACADE,33,FIRESPIN,39,ACROBATICS,41,SLACKOFF,47,FLAMETHROWER;FIRE;;70;
MONFERNO;;17;;391;Monferno;Parabolic;45;IRONFIST;0,0,0,1,1,0;;;Field,Humanlike;Playful;0;5355;0;;0.125;INFERNAPE,Level,36;To intimidate attackers, it stretches the fire on its tail to make itself appear bigger.;142;;BLAZE;;22.0;Brown;64,78,52,81,78,52;0.9;6;1,SCRATCH,1,LEER,1,EMBER,7,EMBER,9,TAUNT,14,MACHPUNCH,16,FURYSWIPES,19,FLAMEWHEEL,26,FEINT,29,TORMENT,36,CLOSECOMBAT,39,FIRESPIN,46,ACROBATICS,49,SLACKOFF,56,FLAREBLITZ;FIRE;;70;FIGHTING
INFERNAPE;;16;;392;Infernape;Parabolic;45;IRONFIST;0,1,0,1,1,0;;;Field,Humanlike;Flame;0;5355;0;;0.125;;It uses a special kind of martial arts involving all its limbs. Its fire never goes out.;240;;BLAZE;;55.0;Brown;76,104,71,108,104,71;1.2;6;1,SCRATCH,1,LEER,1,EMBER,1,TAUNT,7,EMBER,9,TAUNT,14,MACHPUNCH,16,FURYSWIPES,19,FLAMEWHEEL,26,FEINT,29,PUNISHMENT,36,CLOSECOMBAT,42,FIRESPIN,52,ACROBATICS,58,CALMMIND,68,FLAREBLITZ;FIRE;;70;FIGHTING
PIPLUP;;26;AGILITY,AQUARING,BIDE,DOUBLEHIT,FEATHERDANCE,FLAIL,HYDROPUMP,ICYWIND,MUDSLAP,MUDSPORT,SNORE,SUPERSONIC,YAWN;393;Piplup;Parabolic;45;DEFIANT;0,0,0,0,1,0;;;Water1,Field;Penguin;0;5355;0;;0.125;PRINPLUP,Level,16;Because it is very proud, it hates accepting food from people. Its thick down guards it from cold.;63;;TORRENT;;5.2;Blue;53,51,53,40,61,56;0.4;12;1,POUND,4,GROWL,8,BUBBLE,11,WATERSPORT,15,PECK,18,BUBBLEBEAM,22,BIDE,25,FURYATTACK,29,BRINE,32,WHIRLPOOL,36,MIST,39,DRILLPECK,43,HYDROPUMP;WATER;;70;
PRINPLUP;;14;;394;Prinplup;Parabolic;45;DEFIANT;0,0,0,0,2,0;;;Water1,Field;Penguin;0;5355;0;;0.125;EMPOLEON,Level,36;It lives alone, away from others. Apparently, every one of them believes it is the most important.;142;;TORRENT;;23.0;Blue;64,66,68,50,81,76;0.8;6;1,TACKLE,1,GROWL,4,GROWL,8,BUBBLE,11,WATERSPORT,15,PECK,16,METALCLAW,19,BUBBLEBEAM,24,BIDE,28,FURYATTACK,33,BRINE,37,WHIRLPOOL,42,MIST,46,DRILLPECK,51,HYDROPUMP;WATER;;70;
EMPOLEON;;6;;395;Empoleon;Parabolic;45;DEFIANT;0,0,0,0,3,0;;;Water1,Field;Emperor;0;5355;0;;0.125;;The three horns that extend from its beak attest to its power. The leader has the biggest horns.;239;;TORRENT;;84.5;Blue;84,86,88,60,111,101;1.7;6;1,TACKLE,1,GROWL,1,BUBBLE,4,GROWL,8,BUBBLE,11,SWORDSDANCE,15,PECK,16,METALCLAW,19,BUBBLEBEAM,24,SWAGGER,28,FURYATTACK,33,BRINE,36,AQUAJET,39,WHIRLPOOL,46,MIST,52,DRILLPECK,59,HYDROPUMP;WATER;;70;STEEL
STARLY;;22;ASTONISH,DETECT,DOUBLEEDGE,FEATHERDANCE,FORESIGHT,FURYATTACK,PURSUIT,REVENGE,ROOST,SANDATTACK,STEELWING,UPROAR;396;Starly;Parabolic;255;;0,0,0,1,0,0;;YACHEBERRY;Flying;Starling;0;4080;0;;0.5;STARAVIA,Level,14;They flock in great numbers. Though small, they flap their wings with great power.;49;;KEENEYE;;2.0;Brown;40,55,30,60,30,30;0.3;9;1,TACKLE,1,GROWL,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,17,ENDEAVOR,21,WHIRLWIND,25,AERIALACE,29,TAKEDOWN,33,AGILITY,37,BRAVEBIRD,41,FINALGAMBIT;NORMAL;;70;FLYING
STARAVIA;;17;;397;Staravia;Parabolic;120;RECKLESS;0,0,0,2,0,0;;YACHEBERRY;Flying;Starling;0;4080;0;;0.5;STARAPTOR,Level,34;It flies around forests and fields in search of bug Pokemon. It stays within a huge flock.;119;;INTIMIDATE;;15.5;Brown;55,75,50,80,40,40;0.6;9;1,TACKLE,1,GROWL,1,QUICKATTACK,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,18,ENDEAVOR,23,WHIRLWIND,28,AERIALACE,33,TAKEDOWN,38,AGILITY,43,BRAVEBIRD,48,FINALGAMBIT;NORMAL;;70;FLYING
STARAPTOR;;12;;398;Staraptor;Parabolic;45;RECKLESS;0,3,0,0,0,0;;YACHEBERRY;Flying;Predator;0;4080;0;;0.5;;It has a savage nature. It will courageously challenge foes that are much larger.;214;;INTIMIDATE;;24.9;Brown;85,120,70,100,50,50;1.2;9;1,TACKLE,1,GROWL,1,QUICKATTACK,1,WINGATTACK,5,QUICKATTACK,9,WINGATTACK,13,DOUBLETEAM,18,ENDEAVOR,23,WHIRLWIND,28,AERIALACE,33,TAKEDOWN,34,CLOSECOMBAT,41,AGILITY,49,BRAVEBIRD,57,FINALGAMBIT;NORMAL;;70;FLYING
BIDOOF;;24;AQUATAIL,DEFENSECURL,DOUBLEEDGE,ENDURE,FURYSWIPES,ODORSLEUTH,QUICKATTACK,ROCKCLIMB,ROLLOUT,SKULLBASH,SLEEPTALK,WATERSPORT;399;Bidoof;Medium;255;MOODY;1,0,0,0,0,0;;;Water1,Field;Plump Mouse;0;4080;0;;0.5;BIBAREL,Level,15;With nerves of steel, nothing can perturb it. It is more agile and active than it appears.;50;;SIMPLE,UNAWARE;;20.0;Brown;59,45,40,31,35,40;0.5;8;1,TACKLE,5,GROWL,9,DEFENSECURL,13,ROLLOUT,17,HEADBUTT,21,HYPERFANG,25,YAWN,29,AMNESIA,33,TAKEDOWN,37,SUPERFANG,41,SUPERPOWER,45,CURSE;NORMAL;;70;
BIBAREL;;16;;400;Bibarel;Medium;127;MOODY;0,2,0,0,0,0;;SITRUSBERRY;Water1,Field;Beaver;0;4080;0;;0.5;;It makes its nest by damming streams with bark and mud. It is known as an industrious worker.;144;ORANBERRY;SIMPLE,UNAWARE;;31.5;Brown;79,85,60,71,55,60;1.0;6;1,TACKLE,1,GROWL,5,GROWL,9,DEFENSECURL,13,ROLLOUT,15,WATERGUN,18,HEADBUTT,23,HYPERFANG,28,YAWN,33,AMNESIA,38,TAKEDOWN,43,SUPERFANG,48,SUPERPOWER,53,CURSE;NORMAL;;70;WATER
KRICKETOT;;20;;401;Kricketot;Parabolic;255;RUNAWAY;0,0,1,0,0,0;;METRONOME;Bug;Cricket;0;4080;0;;0.5;KRICKETUNE,Level,10;It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone.;39;;SHEDSKIN;;2.2;Red;37,25,41,25,25,41;0.3;12;1,GROWL,1,BIDE,6,STRUGGLEBUG,16,BUGBITE;BUG;;70;
KRICKETUNE;;13;;402;Kricketune;Parabolic;45;TECHNICIAN;0,2,0,0,0,0;;METRONOME;Bug;Cricket;0;4080;0;;0.5;;It crosses its knifelike arms in front of its chest when it cries. It can compose melodies ad lib.;134;;SWARM;;25.5;Red;77,85,51,65,55,51;1.0;13;1,GROWL,1,BIDE,10,FURYCUTTER,14,LEECHLIFE,18,SING,22,FOCUSENERGY,26,SLASH,30,XSCISSOR,34,SCREECH,38,TAUNT,42,NIGHTSLASH,46,BUGBUZZ,50,PERISHSONG;BUG;;70;
SHINX;;25;DOUBLEKICK,FIREFANG,HELPINGHAND,HOWL,ICEFANG,NIGHTSLASH,QUICKATTACK,SHOCKWAVE,SIGNALBEAM,SWIFT,TAKEDOWN,THUNDERFANG;403;Shinx;Parabolic;235;GUTS;0,1,0,0,0,0;;;Field;Flash;0;5355;0;;0.5;LUXIO,Level,15;All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.;53;;RIVALRY,INTIMIDATE;;9.5;Blue;45,65,34,45,40,34;0.5;8;1,TACKLE,5,LEER,9,CHARGE,13,SPARK,17,BITE,21,ROAR,25,SWAGGER,29,THUNDERFANG,33,CRUNCH,37,SCARYFACE,41,DISCHARGE,45,WILDCHARGE;ELECTRIC;;70;
